Date,Temperature
1985-10-05,287.93405
1985-10-06,288.50714
1985-10-07,288.76843
1985-10-08,288.9286
1985-10-09,288.95337
1985-10-10,288.84753
1985-10-11,288.28354
1985-10-12,287.86835
1985-10-13,288.39368
1985-10-14,288.6916
1985-10-15,289.1878
1985-10-16,289.46353
1985-10-17,289.12582
1985-10-18,287.9853
1985-10-19,287.94485
1985-10-20,288.3051
1985-10-21,288.0223
1985-10-22,287.86966
1985-10-23,286.66696
1985-10-24,285.76535
1985-10-25,285.73108
1985-10-26,285.35498
1985-10-27,284.76016
1985-10-28,284.38727
1985-10-29,283.6712
1985-10-30,283.13626
1985-10-31,283.00522
1985-11-01,283.32266
1985-11-02,283.75192
1985-11-03,284.20853
1985-11-04,285.10367
1985-11-05,285.5891
1985-11-06,285.86865
1985-11-07,285.3425
1985-11-08,283.76553
1985-11-09,283.52945
1985-11-10,283.6482
1985-11-11,283.5669
1985-11-12,283.47092
1985-11-13,283.42758
1985-11-14,283.58606
1985-11-15,283.2991
1985-11-16,283.07156
1985-11-17,283.5829
1985-11-18,283.09943
1985-11-19,283.4783
1985-11-20,283.18768
1985-11-21,281.85553
1985-11-22,282.29257
1985-11-23,281.03766
1985-11-24,281.03406
1985-11-25,281.21442
1985-11-26,280.9068
1985-11-27,280.56012
1985-11-28,280.1276
1985-11-29,280.1438
1985-11-30,279.99374
1985-12-01,278.9336
1985-12-02,277.33353
1985-12-03,276.5253
1985-12-04,276.55222
1985-12-05,276.62497
1985-12-06,276.2094
1985-12-07,275.7659
1985-12-08,275.80368
1985-12-09,276.03143
1985-12-10,276.26746
1985-12-11,276.4554
1985-12-12,276.3392
1985-12-13,276.30652
1985-12-14,275.78787
1985-12-15,275.50787
1985-12-16,275.46487
1985-12-17,275.16373
1985-12-18,274.7357
1985-12-19,274.97644
1985-12-20,275.5486
1985-12-21,275.98376
1985-12-22,276.84732
1985-12-23,277.99664
1985-12-24,278.34232
1985-12-25,278.6221
1985-12-26,279.6607
1985-12-27,280.06622
1985-12-28,280.0365
1985-12-29,280.27536
1985-12-30,279.0816
1985-12-31,278.14014
1986-01-01,277.75827
1986-01-02,277.94662
1986-01-03,278.21188
1986-01-04,278.1042
1986-01-05,277.80173
1986-01-06,277.7377
1986-01-07,277.47455
1986-01-08,277.4396
1986-01-09,277.44363
1986-01-10,277.1524
1986-01-11,277.01398
1986-01-12,276.77536
1986-01-13,276.4616
1986-01-14,277.11893
1986-01-15,276.21265
1986-01-16,275.09045
1986-01-17,274.0119
1986-01-18,274.032
1986-01-19,276.1058
1986-01-20,277.59006
1986-01-21,277.89603
1986-01-22,278.27762
1986-01-23,278.68182
1986-01-24,277.68307
1986-01-25,276.00705
1986-01-26,277.33466
1986-01-27,277.14972
1986-01-28,276.02475
1986-01-29,276.55438
1986-01-30,277.19034
1986-01-31,277.71402
1986-02-01,277.51733
1986-02-02,277.37668
1986-02-03,277.34564
1986-02-04,277.13034
1986-02-05,277.28348
1986-02-06,277.70972
1986-02-07,278.23227
1986-02-08,278.7601
1986-02-09,278.9208
1986-02-10,277.82877
1986-02-11,277.15106
1986-02-12,277.3952
1986-02-13,278.01508
1986-02-14,278.06238
1986-02-15,278.4737
1986-02-16,279.4355
1986-02-17,279.91724
1986-02-18,280.1995
1986-02-19,280.08325
1986-02-20,279.16788
1986-02-21,278.78256
1986-02-22,278.4777
1986-02-23,278.0334
1986-02-24,278.26324
1986-02-25,279.0951
1986-02-26,278.39948
1986-02-27,277.72003
1986-02-28,277.58475
1986-03-01,277.81854
1986-03-02,278.3577
1986-03-03,278.5405
1986-03-04,278.82233
1986-03-05,279.5905
1986-03-06,280.3936
1986-03-07,280.78217
1986-03-08,281.27594
1986-03-09,282.00824
1986-03-10,282.67236
1986-03-11,283.1325
1986-03-12,284.07788
1986-03-13,284.92834
1986-03-14,285.54117
1986-03-15,285.8158
1986-03-16,285.2478
1986-03-17,285.53897
1986-03-18,285.13962
1986-03-19,284.9004
1986-03-20,285.06735
1986-03-21,285.42163
1986-03-22,285.89816
1986-03-23,286.40143
1986-03-24,286.7299
1986-03-25,286.4189
1986-03-26,285.9907
1986-03-27,285.27377
1986-03-28,284.3285
1986-03-29,284.2264
1986-03-30,285.01083
1986-03-31,286.1145
1986-04-01,286.43225
1986-04-02,285.8755
1986-04-03,284.99643
1986-04-04,284.72122
1986-04-05,285.8522
1986-04-06,287.12772
1986-04-07,287.20148
1986-04-08,286.65903
1986-04-09,286.42993
1986-04-10,286.6722
1986-04-11,286.8521
1986-04-12,287.02618
1986-04-13,288.00735
1986-04-14,288.84747
1986-04-15,288.97708
1986-04-16,288.58395
1986-04-17,287.0556
1986-04-18,286.89627
1986-04-19,287.66205
1986-04-20,289.03043
1986-04-21,288.78668
1986-04-22,287.65442
1986-04-23,287.3316
1986-04-24,287.6046
1986-04-25,288.03915
1986-04-26,288.59497
1986-04-27,288.63605
1986-04-28,288.78302
1986-04-29,289.61133
1986-04-30,290.04846
1986-05-01,290.16953
1986-05-02,290.1103
1986-05-03,290.1925
1986-05-04,290.3402
1986-05-05,290.51416
1986-05-06,290.71936
1986-05-07,291.54767
1986-05-08,291.61813
1986-05-09,291.44775
1986-05-10,291.2641
1986-05-11,291.1836
1986-05-12,291.33716
1986-05-13,291.51468
1986-05-14,292.0096
1986-05-15,292.30444
1986-05-16,292.13144
1986-05-17,292.38614
1986-05-18,293.21545
1986-05-19,294.01016
1986-05-20,294.2869
1986-05-21,294.27527
1986-05-22,294.313
1986-05-23,293.40356
1986-05-24,292.04178
1986-05-25,291.31583
1986-05-26,291.67566
1986-05-27,292.43427
1986-05-28,293.2231
1986-05-29,293.487
1986-05-30,292.23938
1986-05-31,291.9042
1986-06-01,292.93607
1986-06-02,293.59283
1986-06-03,293.37473
1986-06-04,293.43988
1986-06-05,294.3701
1986-06-06,294.87784
1986-06-07,295.17688
1986-06-08,295.4894
1986-06-09,295.29953
1986-06-10,295.2262
1986-06-11,295.47815
1986-06-12,295.92062
1986-06-13,296.33902
1986-06-14,296.35184
1986-06-15,296.2891
1986-06-16,296.34888
1986-06-17,296.54095
1986-06-18,296.53076
1986-06-19,296.46182
1986-06-20,296.1918
1986-06-21,295.89377
1986-06-22,295.4967
1986-06-23,295.47382
1986-06-24,295.72458
1986-06-25,296.16104
1986-06-26,296.1978
1986-06-27,296.1061
1986-06-28,296.33554
1986-06-29,296.31363
1986-06-30,295.96185
1986-07-01,295.73715
1986-07-02,295.43558
1986-07-03,295.52072
1986-07-04,295.96307
1986-07-05,296.38718
1986-07-06,296.2667
1986-07-07,296.1837
1986-07-08,296.49472
1986-07-09,296.7572
1986-07-10,296.99744
1986-07-11,297.16052
1986-07-12,296.93875
1986-07-13,296.5277
1986-07-14,296.25977
1986-07-15,296.1219
1986-07-16,296.35977
1986-07-17,296.5425
1986-07-18,296.56317
1986-07-19,296.5672
1986-07-20,296.6606
1986-07-21,296.7491
1986-07-22,296.62918
1986-07-23,296.5531
1986-07-24,296.36975
1986-07-25,296.31036
1986-07-26,296.35406
1986-07-27,296.40738
1986-07-28,295.82922
1986-07-29,295.4095
1986-07-30,295.50903
1986-07-31,295.49057
1986-08-01,295.28583
1986-08-02,295.1377
1986-08-03,294.68338
1986-08-04,294.62045
1986-08-05,294.8475
1986-08-06,295.26324
1986-08-07,295.66403
1986-08-08,295.9608
1986-08-09,296.17444
1986-08-10,296.56918
1986-08-11,296.44034
1986-08-12,295.45145
1986-08-13,294.60526
1986-08-14,294.5283
1986-08-15,294.38367
1986-08-16,293.73328
1986-08-17,293.38
1986-08-18,293.9552
1986-08-19,294.47012
1986-08-20,294.13058
1986-08-21,293.88348
1986-08-22,293.8754
1986-08-23,293.8783
1986-08-24,293.9019
1986-08-25,294.08267
1986-08-26,294.43167
1986-08-27,294.36932
1986-08-28,293.87167
1986-08-29,293.70193
1986-08-30,293.77316
1986-08-31,293.92078
1986-09-01,293.77814
1986-09-02,293.7061
1986-09-03,293.5185
1986-09-04,293.49692
1986-09-05,293.72424
1986-09-06,293.77023
1986-09-07,293.6253
1986-09-08,293.4178
1986-09-09,293.39688
1986-09-10,293.4788
1986-09-11,293.20718
1986-09-12,293.40845
1986-09-13,293.7465
1986-09-14,293.92056
1986-09-15,293.97092
1986-09-16,293.7702
1986-09-17,293.73535
1986-09-18,294.08182
1986-09-19,293.9945
1986-09-20,293.4045
1986-09-21,292.68277
1986-09-22,292.7459
1986-09-23,292.89963
1986-09-24,292.85773
1986-09-25,292.58035
1986-09-26,292.2712
1986-09-27,291.218
1986-09-28,290.52963
1986-09-29,289.39752
1986-09-30,288.40442
1986-10-01,288.21146
1986-10-02,288.244
1986-10-03,288.30237
1986-10-04,288.40106
1986-10-05,288.4285
1986-10-06,288.809
1986-10-07,289.29147
1986-10-08,289.81357
1986-10-09,290.10687
1986-10-10,290.29044
1986-10-11,290.4187
1986-10-12,290.24988
1986-10-13,289.68097
1986-10-14,289.14417
1986-10-15,288.74005
1986-10-16,288.14365
1986-10-17,287.45377
1986-10-18,287.0954
1986-10-19,287.0479
1986-10-20,286.9441
1986-10-21,286.5816
1986-10-22,286.5823
1986-10-23,286.242
1986-10-24,284.5185
1986-10-25,284.1167
1986-10-26,285.39438
1986-10-27,286.51447
1986-10-28,287.50797
1986-10-29,287.9504
1986-10-30,287.30472
1986-10-31,286.30692
1986-11-01,285.65628
1986-11-02,284.91672
1986-11-03,284.5361
1986-11-04,284.31268
1986-11-05,284.1333
1986-11-06,284.04166
1986-11-07,283.90857
1986-11-08,283.91684
1986-11-09,283.8099
1986-11-10,283.56833
1986-11-11,283.59427
1986-11-12,283.45416
1986-11-13,282.98166
1986-11-14,282.6712
1986-11-15,282.91428
1986-11-16,283.0643
1986-11-17,282.7172
1986-11-18,282.8688
1986-11-19,282.7063
1986-11-20,282.82962
1986-11-21,282.24805
1986-11-22,281.36847
1986-11-23,281.06573
1986-11-24,281.0543
1986-11-25,280.80887
1986-11-26,280.60898
1986-11-27,280.30524
1986-11-28,279.4463
1986-11-29,279.0583
1986-11-30,280.04623
1986-12-01,280.9399
1986-12-02,281.0847
1986-12-03,280.53418
1986-12-04,279.79327
1986-12-05,278.95685
1986-12-06,278.39035
1986-12-07,278.2356
1986-12-08,278.39185
1986-12-09,278.93683
1986-12-10,279.22247
1986-12-11,279.2153
1986-12-12,279.29898
1986-12-13,279.5084
1986-12-14,279.5562
1986-12-15,279.30093
1986-12-16,278.82513
1986-12-17,278.72037
1986-12-18,278.52307
1986-12-19,277.2279
1986-12-20,276.52136
1986-12-21,277.07706
1986-12-22,277.75455
1986-12-23,278.57895
1986-12-24,278.95776
1986-12-25,278.24716
1986-12-26,277.56592
1986-12-27,277.45758
1986-12-28,276.99582
1986-12-29,277.15112
1986-12-30,277.87167
1986-12-31,277.32193
1987-01-01,276.43918
1987-01-02,276.48972
1987-01-03,276.51474
1987-01-04,276.951
1987-01-05,277.1499
1987-01-06,277.26154
1987-01-07,277.8154
1987-01-08,278.51514
1987-01-09,278.88306
1987-01-10,278.82513
1987-01-11,278.336
1987-01-12,278.19107
1987-01-13,278.38876
1987-01-14,278.44687
1987-01-15,277.8872
1987-01-16,277.4987
1987-01-17,277.27826
1987-01-18,276.41922
1987-01-19,275.5605
1987-01-20,276.00214
1987-01-21,276.13913
1987-01-22,276.2848
1987-01-23,277.00452
1987-01-24,277.5783
1987-01-25,278.46152
1987-01-26,279.2322
1987-01-27,278.0168
1987-01-28,277.8706
1987-01-29,278.1183
1987-01-30,278.21103
1987-01-31,278.23572
1987-02-01,277.9466
1987-02-02,277.81183
1987-02-03,277.26984
1987-02-04,277.06558
1987-02-05,277.32678
1987-02-06,276.63095
1987-02-07,276.6595
1987-02-08,276.6066
1987-02-09,277.00748
1987-02-10,277.45377
1987-02-11,277.77335
1987-02-12,278.13773
1987-02-13,277.8924
1987-02-14,276.9386
1987-02-15,276.85403
1987-02-16,277.88406
1987-02-17,278.2207
1987-02-18,277.3328
1987-02-19,277.50974
1987-02-20,278.23975
1987-02-21,279.24582
1987-02-22,279.43262
1987-02-23,277.78238
1987-02-24,276.58755
1987-02-25,277.3268
1987-02-26,278.63406
1987-02-27,279.73816
1987-02-28,280.1308
1987-03-01,280.7381
1987-03-02,281.021
1987-03-03,281.63907
1987-03-04,281.65668
1987-03-05,281.19034
1987-03-06,281.36172
1987-03-07,281.57947
1987-03-08,282.0513
1987-03-09,282.75372
1987-03-10,283.41498
1987-03-11,284.03058
1987-03-12,284.56036
1987-03-13,284.6258
1987-03-14,284.01105
1987-03-15,282.72076
1987-03-16,281.85977
1987-03-17,280.4324
1987-03-18,279.12366
1987-03-19,278.31885
1987-03-20,279.2267
1987-03-21,280.74582
1987-03-22,281.4012
1987-03-23,281.85666
1987-03-24,281.84796
1987-03-25,281.9306
1987-03-26,282.45892
1987-03-27,283.224
1987-03-28,283.77957
1987-03-29,283.96738
1987-03-30,283.73877
1987-03-31,283.69577
1987-04-01,283.6307
1987-04-02,282.98428
1987-04-03,282.80234
1987-04-04,283.50443
1987-04-05,284.37704
1987-04-06,284.27982
1987-04-07,284.0691
1987-04-08,284.02707
1987-04-09,284.96152
1987-04-10,285.99567
1987-04-11,286.84055
1987-04-12,286.66513
1987-04-13,286.5637
1987-04-14,286.3913
1987-04-15,285.95914
1987-04-16,285.81128
1987-04-17,285.89066
1987-04-18,286.62796
1987-04-19,287.472
1987-04-20,287.3224
1987-04-21,287.1432
1987-04-22,286.84293
1987-04-23,287.4612
1987-04-24,287.9457
1987-04-25,288.1777
1987-04-26,289.20322
1987-04-27,289.68137
1987-04-28,288.71793
1987-04-29,288.81244
1987-04-30,289.32062
1987-05-01,290.3149
1987-05-02,289.96866
1987-05-03,289.5475
1987-05-04,290.12985
1987-05-05,290.68597
1987-05-06,291.18106
1987-05-07,291.2321
1987-05-08,291.18863
1987-05-09,290.8632
1987-05-10,290.6931
1987-05-11,290.88034
1987-05-12,291.35638
1987-05-13,291.4535
1987-05-14,290.70712
1987-05-15,289.90012
1987-05-16,290.0465
1987-05-17,290.88385
1987-05-18,291.94025
1987-05-19,292.36038
1987-05-20,292.32126
1987-05-21,292.42154
1987-05-22,292.3812
1987-05-23,292.4984
1987-05-24,292.44235
1987-05-25,292.05872
1987-05-26,291.8852
1987-05-27,291.90903
1987-05-28,292.1469
1987-05-29,292.8088
1987-05-30,293.25497
1987-05-31,293.16763
1987-06-01,293.02258
1987-06-02,293.38913
1987-06-03,293.9859
1987-06-04,294.16428
1987-06-05,293.96945
1987-06-06,293.70294
1987-06-07,293.6872
1987-06-08,293.97787
1987-06-09,294.55612
1987-06-10,295.01892
1987-06-11,295.42947
1987-06-12,295.58157
1987-06-13,295.17352
1987-06-14,294.63498
1987-06-15,294.24704
1987-06-16,293.92322
1987-06-17,294.17233
1987-06-18,294.30627
1987-06-19,294.268
1987-06-20,294.24203
1987-06-21,294.07822
1987-06-22,294.12143
1987-06-23,294.3656
1987-06-24,294.43552
1987-06-25,294.88748
1987-06-26,295.64487
1987-06-27,296.0239
1987-06-28,296.23428
1987-06-29,296.54312
1987-06-30,297.0557
1987-07-01,297.54654
1987-07-02,297.7183
1987-07-03,297.43106
1987-07-04,296.99356
1987-07-05,296.94226
1987-07-06,296.9947
1987-07-07,297.25085
1987-07-08,297.03113
1987-07-09,296.7114
1987-07-10,296.5038
1987-07-11,296.44962
1987-07-12,296.31223
1987-07-13,296.64218
1987-07-14,296.90735
1987-07-15,296.77423
1987-07-16,296.4197
1987-07-17,296.2832
1987-07-18,296.51187
1987-07-19,296.93832
1987-07-20,296.72296
1987-07-21,296.2936
1987-07-22,296.0127
1987-07-23,295.755
1987-07-24,295.42667
1987-07-25,295.3663
1987-07-26,295.52713
1987-07-27,295.93723
1987-07-28,296.4545
1987-07-29,296.80145
1987-07-30,296.47153
1987-07-31,295.2608
1987-08-01,294.5488
1987-08-02,294.67047
1987-08-03,294.89755
1987-08-04,295.13336
1987-08-05,295.53418
1987-08-06,295.78894
1987-08-07,295.8187
1987-08-08,295.70328
1987-08-09,295.60583
1987-08-10,295.58725
1987-08-11,295.84427
1987-08-12,295.99002
1987-08-13,296.13715
1987-08-14,296.20676
1987-08-15,296.1745
1987-08-16,295.83038
1987-08-17,295.24823
1987-08-18,295.065
1987-08-19,295.4885
1987-08-20,295.6419
1987-08-21,295.43628
1987-08-22,295.08124
1987-08-23,294.68213
1987-08-24,294.37354
1987-08-25,294.31192
1987-08-26,294.36646
1987-08-27,294.35767
1987-08-28,293.9992
1987-08-29,293.75626
1987-08-30,293.66324
1987-08-31,293.85934
1987-09-01,294.21182
1987-09-02,294.49908
1987-09-03,294.69284
1987-09-04,294.909
1987-09-05,295.07285
1987-09-06,294.8844
1987-09-07,294.33136
1987-09-08,294.1258
1987-09-09,293.77087
1987-09-10,293.57147
1987-09-11,293.68784
1987-09-12,293.6177
1987-09-13,293.40277
1987-09-14,293.644
1987-09-15,293.5951
1987-09-16,292.42154
1987-09-17,291.6409
1987-09-18,292.13965
1987-09-19,292.27902
1987-09-20,292.04227
1987-09-21,291.8057
1987-09-22,291.50748
1987-09-23,291.70728
1987-09-24,291.9306
1987-09-25,291.98105
1987-09-26,291.90338
1987-09-27,291.59113
1987-09-28,291.54196
1987-09-29,291.88058
1987-09-30,292.3374
1987-10-01,292.42557
1987-10-02,291.98132
1987-10-03,291.51453
1987-10-04,291.01993
1987-10-05,290.6052
1987-10-06,290.13525
1987-10-07,289.82635
1987-10-08,290.1051
1987-10-09,290.28183
1987-10-10,289.2255
1987-10-11,288.53094
1987-10-12,288.38776
1987-10-13,287.4421
1987-10-14,286.64963
1987-10-15,286.4577
1987-10-16,286.828
1987-10-17,287.30554
1987-10-18,287.48026
1987-10-19,287.42084
1987-10-20,287.2975
1987-10-21,287.00415
1987-10-22,286.69327
1987-10-23,286.5781
1987-10-24,286.4902
1987-10-25,286.3163
1987-10-26,286.41348
1987-10-27,286.54575
1987-10-28,286.4111
1987-10-29,286.6088
1987-10-30,286.37204
1987-10-31,285.4088
1987-11-01,285.10416
1987-11-02,285.54086
1987-11-03,286.15524
1987-11-04,285.2328
1987-11-05,284.28976
1987-11-06,283.7229
1987-11-07,283.60947
1987-11-08,283.25156
1987-11-09,282.40067
1987-11-10,281.64532
1987-11-11,280.94925
1987-11-12,280.65698
1987-11-13,280.157
1987-11-14,279.17593
1987-11-15,279.11746
1987-11-16,279.43573
1987-11-17,279.1505
1987-11-18,278.06732
1987-11-19,277.36206
1987-11-20,277.8151
1987-11-21,278.08875
1987-11-22,277.94183
1987-11-23,277.95724
1987-11-24,278.78656
1987-11-25,279.369
1987-11-26,280.09872
1987-11-27,280.6636
1987-11-28,281.46326
1987-11-29,281.4708
1987-11-30,281.02213
1987-12-01,281.58047
1987-12-02,282.1671
1987-12-03,282.01642
1987-12-04,281.25754
1987-12-05,280.80658
1987-12-06,280.57043
1987-12-07,280.5421
1987-12-08,280.64346
1987-12-09,281.38242
1987-12-10,281.70847
1987-12-11,281.38068
1987-12-12,281.07825
1987-12-13,280.46387
1987-12-14,279.71524
1987-12-15,279.31842
1987-12-16,278.98383
1987-12-17,279.00912
1987-12-18,279.02405
1987-12-19,279.43033
1987-12-20,279.60577
1987-12-21,279.75146
1987-12-22,279.43933
1987-12-23,278.67953
1987-12-24,278.01746
1987-12-25,277.92426
1987-12-26,278.15488
1987-12-27,278.13663
1987-12-28,278.0386
1987-12-29,277.70197
1987-12-30,276.96
1987-12-31,277.05896
1988-01-01,277.8132
1988-01-02,277.73322
1988-01-03,277.48154
1988-01-04,277.6586
1988-01-05,278.07202
1988-01-06,278.61008
1988-01-07,278.9558
1988-01-08,278.86743
1988-01-09,277.84845
1988-01-10,277.59357
1988-01-11,278.1516
1988-01-12,278.28018
1988-01-13,278.25974
1988-01-14,278.0309
1988-01-15,278.1982
1988-01-16,279.06964
1988-01-17,278.9269
1988-01-18,278.5648
1988-01-19,278.0863
1988-01-20,277.15634
1988-01-21,276.42035
1988-01-22,276.02875
1988-01-23,275.35635
1988-01-24,275.14566
1988-01-25,275.61166
1988-01-26,275.1697
1988-01-27,274.81546
1988-01-28,274.5643
1988-01-29,274.26608
1988-01-30,274.75797
1988-01-31,275.09103
1988-02-01,274.8976
1988-02-02,274.30728
1988-02-03,273.12454
1988-02-04,272.19547
1988-02-05,272.19675
1988-02-06,273.62018
1988-02-07,274.7997
1988-02-08,275.40854
1988-02-09,276.53842
1988-02-10,278.16705
1988-02-11,279.481
1988-02-12,279.52972
1988-02-13,279.90555
1988-02-14,279.99478
1988-02-15,279.6198
1988-02-16,279.44885
1988-02-17,279.17056
1988-02-18,278.65213
1988-02-19,277.80292
1988-02-20,277.33316
1988-02-21,277.90012
1988-02-22,278.3284
1988-02-23,278.09225
1988-02-24,277.9113
1988-02-25,278.55194
1988-02-26,278.85455
1988-02-27,279.23633
1988-02-28,279.48853
1988-02-29,279.9839
1988-03-01,280.33835
1988-03-02,279.49713
1988-03-03,279.03772
1988-03-04,279.73386
1988-03-05,279.7578
1988-03-06,280.50174
1988-03-07,281.50568
1988-03-08,282.59436
1988-03-09,282.22107
1988-03-10,282.29715
1988-03-11,282.6614
1988-03-12,282.37817
1988-03-13,281.4484
1988-03-14,282.16354
1988-03-15,283.11392
1988-03-16,282.88327
1988-03-17,282.56342
1988-03-18,282.16562
1988-03-19,281.92645
1988-03-20,281.6668
1988-03-21,281.698
1988-03-22,282.13998
1988-03-23,282.85062
1988-03-24,283.67935
1988-03-25,284.32324
1988-03-26,284.58093
1988-03-27,284.52362
1988-03-28,285.18628
1988-03-29,285.5699
1988-03-30,285.65692
1988-03-31,285.4407
1988-04-01,285.14713
1988-04-02,284.58984
1988-04-03,284.3953
1988-04-04,284.75714
1988-04-05,285.04495
1988-04-06,284.85284
1988-04-07,284.53955
1988-04-08,285.23712
1988-04-09,285.56882
1988-04-10,285.71112
1988-04-11,285.46255
1988-04-12,285.3844
1988-04-13,286.14716
1988-04-14,286.8149
1988-04-15,287.5535
1988-04-16,288.0289
1988-04-17,287.79
1988-04-18,287.30545
1988-04-19,286.4246
1988-04-20,285.8382
1988-04-21,285.4463
1988-04-22,285.03516
1988-04-23,285.3592
1988-04-24,286.84903
1988-04-25,288.40845
1988-04-26,289.57367
1988-04-27,290.04297
1988-04-28,290.59128
1988-04-29,291.10974
1988-04-30,291.018
1988-05-01,290.88663
1988-05-02,291.54343
1988-05-03,291.6767
1988-05-04,291.4309
1988-05-05,291.13843
1988-05-06,291.81287
1988-05-07,292.1637
1988-05-08,291.42563
1988-05-09,290.0018
1988-05-10,289.7388
1988-05-11,289.79895
1988-05-12,290.14505
1988-05-13,291.0032
1988-05-14,291.80167
1988-05-15,292.1227
1988-05-16,291.8663
1988-05-17,292.20758
1988-05-18,293.05072
1988-05-19,293.02332
1988-05-20,292.6597
1988-05-21,292.72934
1988-05-22,293.09866
1988-05-23,293.40863
1988-05-24,293.6602
1988-05-25,293.9904
1988-05-26,294.02902
1988-05-27,293.6365
1988-05-28,293.6043
1988-05-29,294.00797
1988-05-30,293.7593
1988-05-31,293.31912
1988-06-01,293.59106
1988-06-02,293.6122
1988-06-03,293.55923
1988-06-04,294.10147
1988-06-05,294.3673
1988-06-06,294.41315
1988-06-07,294.68454
1988-06-08,295.02274
1988-06-09,294.85364
1988-06-10,294.84848
1988-06-11,294.96744
1988-06-12,295.0223
1988-06-13,295.2792
1988-06-14,295.33743
1988-06-15,295.2944
1988-06-16,295.40582
1988-06-17,295.8049
1988-06-18,296.21674
1988-06-19,296.38608
1988-06-20,296.00388
1988-06-21,295.1278
1988-06-22,294.9386
1988-06-23,295.34003
1988-06-24,295.50558
1988-06-25,295.05243
1988-06-26,294.62308
1988-06-27,294.6471
1988-06-28,294.99518
1988-06-29,295.34906
1988-06-30,295.70874
1988-07-01,295.9224
1988-07-02,296.00848
1988-07-03,296.2364
1988-07-04,296.5234
1988-07-05,296.592
1988-07-06,296.2377
1988-07-07,295.67532
1988-07-08,295.03326
1988-07-09,294.75046
1988-07-10,294.63565
1988-07-11,294.85297
1988-07-12,295.37515
1988-07-13,295.97623
1988-07-14,296.24738
1988-07-15,296.2935
1988-07-16,296.73224
1988-07-17,297.17886
1988-07-18,297.1611
1988-07-19,296.7382
1988-07-20,296.37115
1988-07-21,296.33194
1988-07-22,296.5582
1988-07-23,296.42288
1988-07-24,296.38745
1988-07-25,296.33917
1988-07-26,296.48395
1988-07-27,296.67175
1988-07-28,296.7563
1988-07-29,296.61005
1988-07-30,296.1761
1988-07-31,296.1205
1988-08-01,296.28104
1988-08-02,296.08276
1988-08-03,295.12527
1988-08-04,294.71747
1988-08-05,294.85605
1988-08-06,295.2746
1988-08-07,295.23386
1988-08-08,295.27905
1988-08-09,295.3696
1988-08-10,295.3402
1988-08-11,295.44373
1988-08-12,295.262
1988-08-13,294.79202
1988-08-14,294.4619
1988-08-15,294.60764
1988-08-16,294.89886
1988-08-17,295.1976
1988-08-18,295.68774
1988-08-19,295.3687
1988-08-20,294.13687
1988-08-21,294.07245
1988-08-22,294.42722
1988-08-23,294.7484
1988-08-24,294.86932
1988-08-25,294.9469
1988-08-26,295.10138
1988-08-27,295.37482
1988-08-28,295.69208
1988-08-29,295.74655
1988-08-30,295.46225
1988-08-31,295.3782
1988-09-01,295.33466
1988-09-02,295.40616
1988-09-03,295.4259
1988-09-04,295.07147
1988-09-05,294.58603
1988-09-06,294.38687
1988-09-07,294.40927
1988-09-08,293.95398
1988-09-09,293.34772
1988-09-10,292.66696
1988-09-11,291.99026
1988-09-12,291.96408
1988-09-13,292.5015
1988-09-14,292.48898
1988-09-15,291.983
1988-09-16,292.03015
1988-09-17,291.9592
1988-09-18,292.03705
1988-09-19,291.9272
1988-09-20,292.24106
1988-09-21,292.4767
1988-09-22,292.10675
1988-09-23,291.45508
1988-09-24,291.45355
1988-09-25,291.8831
1988-09-26,292.27744
1988-09-27,291.5809
1988-09-28,290.87817
1988-09-29,291.2561
1988-09-30,290.78995
1988-10-01,289.82657
1988-10-02,289.25974
1988-10-03,289.26706
1988-10-04,289.35388
1988-10-05,289.24274
1988-10-06,289.31094
1988-10-07,289.58493
1988-10-08,289.28067
1988-10-09,288.1629
1988-10-10,288.22266
1988-10-11,288.68234
1988-10-12,288.92523
1988-10-13,289.11417
1988-10-14,288.9688
1988-10-15,288.7887
1988-10-16,289.1101
1988-10-17,288.95157
1988-10-18,287.90524
1988-10-19,287.1071
1988-10-20,286.83463
1988-10-21,286.64053
1988-10-22,286.53265
1988-10-23,286.77444
1988-10-24,286.8657
1988-10-25,286.2009
1988-10-26,285.65326
1988-10-27,285.4438
1988-10-28,284.6308
1988-10-29,284.2297
1988-10-30,284.12796
1988-10-31,284.2903
1988-11-01,284.66364
1988-11-02,284.7196
1988-11-03,283.92285
1988-11-04,282.77335
1988-11-05,282.38306
1988-11-06,282.4017
1988-11-07,282.46506
1988-11-08,282.22214
1988-11-09,282.28293
1988-11-10,282.8107
1988-11-11,283.26288
1988-11-12,283.89813
1988-11-13,284.28122
1988-11-14,283.7282
1988-11-15,283.74536
1988-11-16,283.4067
1988-11-17,282.31604
1988-11-18,281.53165
1988-11-19,281.11874
1988-11-20,280.68588
1988-11-21,281.20718
1988-11-22,281.97156
1988-11-23,281.91077
1988-11-24,281.584
1988-11-25,281.19748
1988-11-26,281.11163
1988-11-27,281.44705
1988-11-28,282.06586
1988-11-29,282.326
1988-11-30,281.91425
1988-12-01,281.27322
1988-12-02,280.60513
1988-12-03,280.56805
1988-12-04,281.1879
1988-12-05,281.49078
1988-12-06,281.04172
1988-12-07,280.7504
1988-12-08,281.0013
1988-12-09,281.74222
1988-12-10,281.99832
1988-12-11,281.8534
1988-12-12,281.07935
1988-12-13,281.02386
1988-12-14,281.06708
1988-12-15,280.84235
